"primary_id","future_id","strategy_code","Year","air_pollution","congestion","consumer_savings","crop_value","ecosystem_services","env_pollution","fuel_cost","human_health","ippu_value","land_pollution","lvst_value","road_safety","sector_specific","system_cost","technical_cost","technical_savings","water_pollution"
275275,0,"PFLO:ALL",2042,3.43316347133401,3.38178231857012,0.810663781503327,2.07398731125702,-0.0031681071909398,0,1.15895787472468,0.595380841774864,0,0.00152582584593059,-0.0241403524,5.14857015709833,-22601.5746581646,24.4938377462751,-1.28169392477335,2.14198833693292,0.470094107210721
275275,0,"PFLO:ALL",2043,3.5858291685928,3.61024240281395,0.863662641708551,2.21125899752241,0.0016325054481065,0,1.25922558708063,0.632044571668787,0,0.0018456071857086,-0.0298852058,5.50462434877313,-19377.4591269338,26.8931552675174,-1.65099166754908,2.26750914334439,0.537903675617875
275275,0,"PFLO:ALL",2044,3.73860196472422,3.8431291995379,0.91658683887485,2.3416666817025,0.00787218648627922,0,1.36289774121026,0.668787030275871,0,0.0023426346626262,-0.0361642624,5.86855038009468,-16447.7180016042,29.4293715175523,-0.853801357103865,2.39470886505832,0.611702173615942
275275,0,"PFLO:ALL",2045,3.904600154259,4.08079307619931,0.969456015435228,2.46608762183041,0.0155933630616394,0,1.47014819107202,0.705608905423914,0,0.00295966624138799,-0.0426603726,6.24088688352264,-13782.3569213519,32.1097628428981,-12.8224441238457,2.52358976035768,0.691784150872561
275275,0,"PFLO:ALL",2046,4.05637690369508,4.32350409256953,1.02230177345444,2.58547098626992,0.0251397685726896,0,1.58117398063547,0.742513011579669,0,0.003630413231232,-0.0489412088,6.62204403775502,-11355.8320400788,34.9413546347438,1.93791416225591,2.65413056736911,0.778442572858768
275275,0,"PFLO:ALL",2047,4.21095603226753,4.5716783828986,1.07515712072617,2.70073158722717,0.036372352413268,0,1.69607042439561,0.779499785436286,0,0.00445989710392682,-0.0557731488,7.01267167864324,-9144.2448119451,37.9328065070778,-5.27880242816276,2.78634350387591,0.871996432235159
275275,0,"PFLO:ALL",2048,4.36663614094437,4.82551317506515,1.12805786235568,2.8126851706031,0.0491326192254467,0,1.81499919831455,0.816573373318189,0,0.00543501996271801,-0.0631154548,7.4130653556243,-7126.60384947115,41.0913479597867,-4.86041905314069,2.92017752117173,0.972757082542756
275275,0,"PFLO:ALL",2049,4.53270466450957,5.08523649517979,1.18103877226296,2.92203067588801,0.0632467128745006,0,1.93812823386744,0.853739369797111,0,0.00654382128876,-0.070919614,7.82357097025518,-5284.07264853337,44.4248179344933,-5.55909785094414,3.05558618001591,1.08105008963263
275275,0,"PFLO:ALL",2050,4.69420655338859,5.3509105862125,1.23412968660754,3.0293293537408,0.0784151002887651,0,2.06560869425561,0.891003526520321,0,0.00778841462421659,-0.079255048,8.24426650034568,-3600.71242811327,47.9398891019836,-6.59774504740738,3.19246850205915,1.19718735556827
275276,1,"PFLO:ALL",2022,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA
275276,1,"PFLO:ALL",2023,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA
275276,1,"PFLO:ALL",2024,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA
275276,1,"PFLO:ALL",2025,NA,NA,0.0217488774276473,NA,NA,NA,NA,0.0197717067524067,NA,NA,NA,NA,NA,NA,0.0492658206362776,NA,NA
275276,1,"PFLO:ALL",2026,NA,NA,0.0437816608540611,NA,NA,NA,NA,0.0398015098673282,NA,NA,NA,NA,NA,NA,0.0481401878123563,NA,NA
275276,1,"PFLO:ALL",2027,NA,NA,0.0660921303882033,NA,NA,NA,NA,0.0600837548983666,NA,NA,NA,NA,NA,NA,0.0470539760097136,NA,NA
275276,1,"PFLO:ALL",2028,NA,NA,0.0949747521708608,NA,NA,NA,NA,0.0806118112697556,NA,NA,NA,NA,NA,NA,0.014823932428912,NA,NA
275276,1,"PFLO:ALL",2029,NA,NA,0.124197979522228,NA,NA,NA,NA,0.101378247656069,NA,NA,NA,NA,NA,NA,-0.0157395836592678,NA,NA
275276,1,"PFLO:ALL",2030,NA,NA,0.153751034760185,NA,NA,NA,NA,0.122375028053622,NA,NA,NA,NA,NA,NA,-0.0447457022489807,NA,NA
275276,1,"PFLO:ALL",2031,NA,NA,0.183622525062655,NA,NA,NA,NA,0.14359372771796,NA,NA,NA,NA,NA,NA,-0.0723468340824295,NA,NA
275276,1,"PFLO:ALL",2032,NA,NA,0.213800944627266,NA,NA,NA,NA,0.165025817911452,NA,NA,NA,NA,NA,NA,-0.0569823796738072,NA,NA
275276,1,"PFLO:ALL",2033,NA,NA,0.244275144213372,NA,NA,NA,NA,0.186663015276538,NA,NA,NA,NA,NA,NA,-0.0864061460178424,NA,NA
275276,1,"PFLO:ALL",2034,NA,NA,0.275034620432429,NA,NA,NA,NA,0.208497449305008,NA,NA,NA,NA,NA,NA,-0.0968084401870334,NA,NA
275276,1,"PFLO:ALL",2035,NA,NA,0.30606930731855,NA,NA,NA,NA,0.230521563601249,NA,NA,NA,NA,NA,NA,-0.169917382621436,NA,NA
275276,1,"PFLO:ALL",2036,NA,NA,0.33737011796697,NA,NA,NA,NA,0.252728473003726,NA,NA,NA,NA,NA,NA,-0.191616977947827,NA,NA
275276,1,"PFLO:ALL",2037,NA,NA,0.368928937054173,NA,NA,NA,NA,0.27511197,NA,NA,NA,NA,NA,NA,-0.212546188695403,NA,NA
275276,1,"PFLO:ALL",2038,NA,NA,0.400738182342741,NA,NA,NA,NA,0.297666237388936,NA,NA,NA,NA,NA,NA,-0.232804367190816,NA,NA
275276,1,"PFLO:ALL",2039,NA,NA,0.432791395907259,NA,NA,NA,NA,0.320386318126837,NA,NA,NA,NA,NA,NA,-0.25254154051069,NA,NA
275276,1,"PFLO:ALL",2040,NA,NA,0.465083013023097,NA,NA,NA,NA,0.34326793917668,NA,NA,NA,NA,NA,NA,-0.259831060109395,NA,NA
275276,1,"PFLO:ALL",2041,NA,NA,0.497608661194842,NA,NA,NA,NA,0.366307744905007,NA,NA,NA,NA,NA,NA,-0.278811155939943,NA,NA
275276,1,"PFLO:ALL",2042,NA,NA,0.530365604170566,NA,NA,NA,NA,0.38950355826935,NA,NA,NA,NA,NA,NA,-0.29750806264908,NA,NA
275276,1,"PFLO:ALL",2043,NA,NA,0.563352147135897,NA,NA,NA,NA,0.412854046873109,NA,NA,NA,NA,NA,NA,-0.315970349249552,NA,NA
275276,1,"PFLO:ALL",2044,NA,NA,0.596569013517303,NA,NA,NA,NA,0.436359727359437,NA,NA,NA,NA,NA,NA,-0.334239879888388,NA,NA
275276,1,"PFLO:ALL",2045,NA,NA,0.630018623812422,NA,NA,NA,NA,0.460022449608153,NA,NA,NA,NA,NA,NA,-0.352390065145077,NA,NA
275276,1,"PFLO:ALL",2046,NA,NA,0.663705153695532,NA,NA,NA,NA,0.483845403754778,NA,NA,NA,NA,NA,NA,-0.370428235166823,NA,NA
275276,1,"PFLO:ALL",2047,NA,NA,0.69763086640147,NA,NA,NA,NA,0.507830193302476,NA,NA,NA,NA,NA,NA,-0.388375941547183,NA,NA
275276,1,"PFLO:ALL",2048,NA,NA,0.731801016579516,NA,NA,NA,NA,0.531980820147772,NA,NA,NA,NA,NA,NA,-0.406274996792546,NA,NA
275276,1,"PFLO:ALL",2049,NA,NA,0.766222207182191,NA,NA,NA,NA,0.55630221545607,NA,NA,NA,NA,NA,NA,-0.424145917031998,NA,NA
275276,1,"PFLO:ALL",2050,NA,NA,0.800900992481672,NA,NA,NA,NA,0.580799415,NA,NA,NA,NA,NA,NA,-0.441943015381752,NA,NA
275277,2,"PFLO:ALL",2022,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA
275277,2,"PFLO:ALL",2023,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA
275277,2,"PFLO:ALL",2024,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA
275277,2,"PFLO:ALL",2025,NA,NA,0.0217488774276473,NA,NA,NA,NA,0.0197717067524067,NA,NA,NA,NA,NA,NA,0.0492658206362775,NA,NA
275277,2,"PFLO:ALL",2026,NA,NA,0.0437816608540611,NA,NA,NA,NA,0.0398015098673282,NA,NA,NA,NA,NA,NA,0.0481401878123564,NA,NA
275277,2,"PFLO:ALL",2027,NA,NA,0.0660921303882033,NA,NA,NA,NA,0.0600837548983666,NA,NA,NA,NA,NA,NA,0.0470539760097135,NA,NA
275277,2,"PFLO:ALL",2028,NA,NA,0.0984710610247777,NA,NA,NA,NA,0.0806118112697556,NA,NA,NA,NA,NA,NA,0.00384955023021169,NA,NA
275277,2,"PFLO:ALL",2029,NA,NA,0.131230426883168,NA,NA,NA,NA,0.101378247656069,NA,NA,NA,NA,NA,NA,-0.0362646027541223,NA,NA
275277,2,"PFLO:ALL",2030,NA,NA,0.164358601930693,NA,NA,NA,NA,0.122375028053622,NA,NA,NA,NA,NA,NA,-0.0738227600271547,NA,NA
275277,2,"PFLO:ALL",2031,NA,NA,0.197843258045167,NA,NA,NA,NA,0.14359372771796,NA,NA,NA,NA,NA,NA,-0.109092189741219,NA,NA
275277,2,"PFLO:ALL",2032,NA,NA,0.231671972453162,NA,NA,NA,NA,0.165025817911452,NA,NA,NA,NA,NA,NA,-0.100590904555698,NA,NA
275277,2,"PFLO:ALL",2033,NA,NA,0.265832744877839,NA,NA,NA,NA,0.186663015276538,NA,NA,NA,NA,NA,NA,-0.136173453953084,NA,NA
275277,2,"PFLO:ALL",2034,NA,NA,0.300314345362788,NA,NA,NA,NA,0.208497449305008,NA,NA,NA,NA,NA,NA,-0.152152045348744,NA,NA
275277,2,"PFLO:ALL",2035,NA,NA,0.335106050936406,NA,NA,NA,NA,0.230521563601249,NA,NA,NA,NA,NA,NA,-0.230337090416536,NA,NA
275277,2,"PFLO:ALL",2036,NA,NA,0.370198270067531,NA,NA,NA,NA,0.252728473003726,NA,NA,NA,NA,NA,NA,-0.256691979540495,NA,NA
275277,2,"PFLO:ALL",2037,NA,NA,0.405582527613163,NA,NA,NA,NA,0.27511197,NA,NA,NA,NA,NA,NA,-0.281929956641272,NA,NA
275277,2,"PFLO:ALL",2038,NA,NA,0.441250959223095,NA,NA,NA,NA,0.297666237388936,NA,NA,NA,NA,NA,NA,-0.306219371025324,NA,NA
275277,2,"PFLO:ALL",2039,NA,NA,0.477196944418285,NA,NA,NA,NA,0.320386318126837,NA,NA,NA,NA,NA,NA,-0.329881733326038,NA,NA
275277,2,"PFLO:ALL",2040,NA,NA,0.513414855671193,NA,NA,NA,NA,0.34326793917668,NA,NA,NA,NA,NA,NA,-0.348026765688132,NA,NA
275277,2,"PFLO:ALL",2041,NA,NA,0.549900381735602,NA,NA,NA,NA,0.366307744905007,NA,NA,NA,NA,NA,NA,-0.370904698220259,NA,NA
275277,2,"PFLO:ALL",2042,NA,NA,0.586651059359792,NA,NA,NA,NA,0.38950355826935,NA,NA,NA,NA,NA,NA,-0.393379887417033,NA,NA
275277,2,"PFLO:ALL",2043,NA,NA,0.623665553913603,NA,NA,NA,NA,0.412854046873109,NA,NA,NA,NA,NA,NA,-0.415449632343034,NA,NA
275277,2,"PFLO:ALL",2044,NA,NA,0.660945187775244,NA,NA,NA,NA,0.436359727359437,NA,NA,NA,NA,NA,NA,-0.437171713790513,NA,NA
275277,2,"PFLO:ALL",2045,NA,NA,0.698493135734418,NA,NA,NA,NA,0.460022449608153,NA,NA,NA,NA,NA,NA,-0.458883993776197,NA,NA
275277,2,"PFLO:ALL",2046,NA,NA,0.736314512743956,NA,NA,NA,NA,0.483845403754778,NA,NA,NA,NA,NA,NA,-0.480141371137172,NA,NA
275277,2,"PFLO:ALL",2047,NA,NA,0.774412461330846,NA,NA,NA,NA,0.507830193302476,NA,NA,NA,NA,NA,NA,-0.501298032231263,NA,NA
275277,2,"PFLO:ALL",2048,NA,NA,0.812793344315533,NA,NA,NA,NA,0.531980820147772,NA,NA,NA,NA,NA,NA,-0.522297500700577,NA,NA
275277,2,"PFLO:ALL",2049,NA,NA,0.851465089690072,NA,NA,NA,NA,0.55630221545607,NA,NA,NA,NA,NA,NA,-0.543232454280626,NA,NA
275277,2,"PFLO:ALL",2050,NA,NA,0.890435525364967,NA,NA,NA,NA,0.580799415,NA,NA,NA,NA,NA,NA,-0.564034227236035,NA,NA
275278,3,"PFLO:ALL",2022,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA
275278,3,"PFLO:ALL",2023,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA
275278,3,"PFLO:ALL",2024,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA
275278,3,"PFLO:ALL",2025,NA,NA,0.0217488774276473,NA,NA,NA,NA,0.0197717067524067,NA,NA,NA,NA,NA,NA,0.0492658206362775,NA,NA
275278,3,"PFLO:ALL",2026,NA,NA,0.0437816608540611,NA,NA,NA,NA,0.0398015098673282,NA,NA,NA,NA,NA,NA,0.0481401878123562,NA,NA
275278,3,"PFLO:ALL",2027,NA,NA,0.0660921303882033,NA,NA,NA,NA,0.0600837548983666,NA,NA,NA,NA,NA,NA,0.0470539760097135,NA,NA
275278,3,"PFLO:ALL",2028,NA,NA,0.0913245827872275,NA,NA,NA,NA,0.0806118112697556,NA,NA,NA,NA,NA,NA,-0.00341113532483821,NA,NA
275278,3,"PFLO:ALL",2029,NA,NA,0.116810165195847,NA,NA,NA,NA,0.101378247656069,NA,NA,NA,NA,NA,NA,-0.0488684357682247,NA,NA
275278,3,"PFLO:ALL",2030,NA,NA,0.142538303498576,NA,NA,NA,NA,0.122375028053622,NA,NA,NA,NA,NA,NA,-0.0901234572015095,NA,NA
275278,3,"PFLO:ALL",2031,NA,NA,0.168497936135895,NA,NA,NA,NA,0.14359372771796,NA,NA,NA,NA,NA,NA,-0.127674116040987,NA,NA
275278,3,"PFLO:ALL",2032,NA,NA,0.19467790728456,NA,NA,NA,NA,0.165025817911452,NA,NA,NA,NA,NA,NA,-0.120244121642636,NA,NA
275278,3,"PFLO:ALL",2033,NA,NA,0.221067385470257,NA,NA,NA,NA,0.186663015276538,NA,NA,NA,NA,NA,NA,-0.155864463917341,NA,NA
275278,3,"PFLO:ALL",2034,NA,NA,0.247656088231793,NA,NA,NA,NA,0.208497449305008,NA,NA,NA,NA,NA,NA,-0.170982112680772,NA,NA
275278,3,"PFLO:ALL",2035,NA,NA,0.274434130686365,NA,NA,NA,NA,0.230521563601249,NA,NA,NA,NA,NA,NA,-0.24756262508486,NA,NA
275278,3,"PFLO:ALL",2036,NA,NA,0.301392475233479,NA,NA,NA,NA,0.252728473003726,NA,NA,NA,NA,NA,NA,-0.271956781275114,NA,NA
275278,3,"PFLO:ALL",2037,NA,NA,0.328522928810455,NA,NA,NA,NA,0.27511197,NA,NA,NA,NA,NA,NA,-0.29679976207924,NA,NA
275278,3,"PFLO:ALL",2038,NA,NA,0.355817775697812,NA,NA,NA,NA,0.297666237388936,NA,NA,NA,NA,NA,NA,-0.320838597540399,NA,NA
275278,3,"PFLO:ALL",2039,NA,NA,0.38327032127888,NA,NA,NA,NA,0.320386318126837,NA,NA,NA,NA,NA,NA,-0.339529188851423,NA,NA
275278,3,"PFLO:ALL",2040,NA,NA,0.410874681062162,NA,NA,NA,NA,0.34326793917668,NA,NA,NA,NA,NA,NA,-0.361026119924643,NA,NA
275278,3,"PFLO:ALL",2041,NA,NA,0.43862605108485,NA,NA,NA,NA,0.366307744905007,NA,NA,NA,NA,NA,NA,-0.38309093054619,NA,NA
275278,3,"PFLO:ALL",2042,NA,NA,0.466521050215333,NA,NA,NA,NA,0.38950355826935,NA,NA,NA,NA,NA,NA,-0.406483884477718,NA,NA
275278,3,"PFLO:ALL",2043,NA,NA,0.494557263483651,NA,NA,NA,NA,0.412854046873109,NA,NA,NA,NA,NA,NA,-0.428288284362703,NA,NA
275278,3,"PFLO:ALL",2044,NA,NA,0.522734444759475,NA,NA,NA,NA,0.436359727359437,NA,NA,NA,NA,NA,NA,-0.44712611745062,NA,NA
275278,3,"PFLO:ALL",2045,NA,NA,0.551053887142483,NA,NA,NA,NA,0.460022449608153,NA,NA,NA,NA,NA,NA,-0.466783430307598,NA,NA
275278,3,"PFLO:ALL",2046,NA,NA,0.579518444583724,NA,NA,NA,NA,0.483845403754778,NA,NA,NA,NA,NA,NA,-0.483487876895422,NA,NA
275278,3,"PFLO:ALL",2047,NA,NA,0.60812914541684,NA,NA,NA,NA,0.507830193302476,NA,NA,NA,NA,NA,NA,-0.50264170652,NA,NA
275278,3,"PFLO:ALL",2048,NA,NA,0.636889765661506,NA,NA,NA,NA,0.531980820147772,NA,NA,NA,NA,NA,NA,-0.519141647234678,NA,NA
275278,3,"PFLO:ALL",2049,NA,NA,0.665805194903584,NA,NA,NA,NA,0.55630221545607,NA,NA,NA,NA,NA,NA,-0.536813293868997,NA,NA
275278,3,"PFLO:ALL",2050,NA,NA,0.694880355799442,NA,NA,NA,NA,0.580799415,NA,NA,NA,NA,NA,NA,-0.544837302043303,NA,NA
275279,4,"PFLO:ALL",2022,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA
275279,4,"PFLO:ALL",2023,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA
275279,4,"PFLO:ALL",2024,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA
275279,4,"PFLO:ALL",2025,NA,NA,0.0217488774276473,NA,NA,NA,NA,0.0197717067524067,NA,NA,NA,NA,NA,NA,0.0492658206362779,NA,NA
275279,4,"PFLO:ALL",2026,NA,NA,0.0437816608540611,NA,NA,NA,NA,0.0398015098673282,NA,NA,NA,NA,NA,NA,0.0481401878123569,NA,NA
275279,4,"PFLO:ALL",2027,NA,NA,0.0660921303882033,NA,NA,NA,NA,0.0600837548983666,NA,NA,NA,NA,NA,NA,0.0470539760097138,NA,NA
275279,4,"PFLO:ALL",2028,NA,NA,0.0966877384012255,NA,NA,NA,NA,0.0806118112697556,NA,NA,NA,NA,NA,NA,0.0057566734916842,NA,NA
275279,4,"PFLO:ALL",2029,NA,NA,0.12775256085802,NA,NA,NA,NA,0.101378247656069,NA,NA,NA,NA,NA,NA,-0.0320505610402368,NA,NA
275279,4,"PFLO:ALL",2030,NA,NA,0.159280051303752,NA,NA,NA,NA,0.122375028053622,NA,NA,NA,NA,NA,NA,-0.0669094801389185,NA,NA
275279,4,"PFLO:ALL",2031,NA,NA,0.191263097771665,NA,NA,NA,NA,0.14359372771796,NA,NA,NA,NA,NA,NA,-0.0991466954875373,NA,NA
275279,4,"PFLO:ALL",2032,NA,NA,0.223694579748875,NA,NA,NA,NA,0.165025817911452,NA,NA,NA,NA,NA,NA,-0.0873522082678006,NA,NA
275279,4,"PFLO:ALL",2033,NA,NA,0.256567869883707,NA,NA,NA,NA,0.186663015276538,NA,NA,NA,NA,NA,NA,-0.119409526090825,NA,NA
275279,4,"PFLO:ALL",2034,NA,NA,0.289877167056399,NA,NA,NA,NA,0.208497449305008,NA,NA,NA,NA,NA,NA,-0.13163501498784,NA,NA
275279,4,"PFLO:ALL",2035,NA,NA,0.323617269249647,NA,NA,NA,NA,0.230521563601249,NA,NA,NA,NA,NA,NA,-0.205846321317934,NA,NA
275279,4,"PFLO:ALL",2036,NA,NA,0.357784177498393,NA,NA,NA,NA,0.252728473003726,NA,NA,NA,NA,NA,NA,-0.228014113331807,NA,NA
275279,4,"PFLO:ALL",2037,NA,NA,0.392375102031209,NA,NA,NA,NA,0.27511197,NA,NA,NA,NA,NA,NA,-0.248853205729234,NA,NA
275279,4,"PFLO:ALL",2038,NA,NA,0.427387998057456,NA,NA,NA,NA,0.297666237388936,NA,NA,NA,NA,NA,NA,-0.268528067612919,NA,NA
275279,4,"PFLO:ALL",2039,NA,NA,0.462822198395251,NA,NA,NA,NA,0.320386318126837,NA,NA,NA,NA,NA,NA,-0.287260287158463,NA,NA
275279,4,"PFLO:ALL",2040,NA,NA,0.498678186425913,NA,NA,NA,NA,0.34326793917668,NA,NA,NA,NA,NA,NA,-0.297675012500266,NA,NA
275279,4,"PFLO:ALL",2041,NA,NA,0.534957929130345,NA,NA,NA,NA,0.366307744905007,NA,NA,NA,NA,NA,NA,-0.315041310651034,NA,NA
275279,4,"PFLO:ALL",2042,NA,NA,0.571665406153219,NA,NA,NA,NA,0.38950355826935,NA,NA,NA,NA,NA,NA,-0.331760511972391,NA,NA
275279,4,"PFLO:ALL",2043,NA,NA,0.608805949734193,NA,NA,NA,NA,0.412854046873109,NA,NA,NA,NA,NA,NA,-0.347912891072638,NA,NA
275279,4,"PFLO:ALL",2044,NA,NA,0.646387757313849,NA,NA,NA,NA,0.436359727359437,NA,NA,NA,NA,NA,NA,-0.363548798281699,NA,NA
275279,4,"PFLO:ALL",2045,NA,NA,0.684421138748272,NA,NA,NA,NA,0.460022449608153,NA,NA,NA,NA,NA,NA,-0.378873856309172,NA,NA
275279,4,"PFLO:ALL",2046,NA,NA,0.722918627097203,NA,NA,NA,NA,0.483845403754778,NA,NA,NA,NA,NA,NA,-0.393718368890963,NA,NA
275279,4,"PFLO:ALL",2047,NA,NA,0.761891142859477,NA,NA,NA,NA,0.507830193302476,NA,NA,NA,NA,NA,NA,-0.40820350659347,NA,NA
275279,4,"PFLO:ALL",2048,NA,NA,0.8013531479472,NA,NA,NA,NA,0.531980820147772,NA,NA,NA,NA,NA,NA,-0.422361824023918,NA,NA
275279,4,"PFLO:ALL",2049,NA,NA,0.84132103622683,NA,NA,NA,NA,0.55630221545607,NA,NA,NA,NA,NA,NA,-0.436212272545704,NA,NA
275279,4,"PFLO:ALL",2050,NA,NA,0.881811531972404,NA,NA,NA,NA,0.580799415,NA,NA,NA,NA,NA,NA,-0.44967394845784,NA,NA
275280,5,"PFLO:ALL",2022,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA
