"strategy_id","primary_id","Edgar_Class","CSC.Sector","CSC.Subsector","Subsector","value","Year","Gas","design_id","future_id","strategy","Code","Contry","source"
6004,70070,"IN - Industrial Processes:CH4","Industrial Processes","IN - Industrial Processes","ippu",0,2028,"CH4",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CH4","Industrial Processes","IN - Industrial Processes","ippu",0,2029,"CH4",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CH4","Industrial Processes","IN - Industrial Processes","ippu",0,2030,"CH4",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CH4","Industrial Processes","IN - Industrial Processes","ippu",0,2031,"CH4",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CH4","Industrial Processes","IN - Industrial Processes","ippu",0,2032,"CH4",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CH4","Industrial Processes","IN - Industrial Processes","ippu",0,2033,"CH4",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CH4","Industrial Processes","IN - Industrial Processes","ippu",0,2034,"CH4",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CH4","Industrial Processes","IN - Industrial Processes","ippu",0,2035,"CH4",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CH4","Industrial Processes","IN - Industrial Processes","ippu",0,2036,"CH4",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CH4","Industrial Processes","IN - Industrial Processes","ippu",0,2037,"CH4",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CH4","Industrial Processes","IN - Industrial Processes","ippu",0,2038,"CH4",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CH4","Industrial Processes","IN - Industrial Processes","ippu",0,2039,"CH4",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CH4","Industrial Processes","IN - Industrial Processes","ippu",0,2040,"CH4",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CH4","Industrial Processes","IN - Industrial Processes","ippu",0,2041,"CH4",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CH4","Industrial Processes","IN - Industrial Processes","ippu",0,2042,"CH4",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CH4","Industrial Processes","IN - Industrial Processes","ippu",0,2043,"CH4",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CH4","Industrial Processes","IN - Industrial Processes","ippu",0,2044,"CH4",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CH4","Industrial Processes","IN - Industrial Processes","ippu",0,2045,"CH4",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CH4","Industrial Processes","IN - Industrial Processes","ippu",0,2046,"CH4",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CH4","Industrial Processes","IN - Industrial Processes","ippu",0,2047,"CH4",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CH4","Industrial Processes","IN - Industrial Processes","ippu",0,2048,"CH4",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CH4","Industrial Processes","IN - Industrial Processes","ippu",0,2049,"CH4",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CH4","Industrial Processes","IN - Industrial Processes","ippu",0,2050,"CH4",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CO2","Industrial Processes","IN - Industrial Processes","ippu",0.977434375000001,2021,"CO2",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CO2","Industrial Processes","IN - Industrial Processes","ippu",0.976711700704189,2022,"CO2",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CO2","Industrial Processes","IN - Industrial Processes","ippu",0.97650314547315,2023,"CO2",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CO2","Industrial Processes","IN - Industrial Processes","ippu",0.976872866039398,2024,"CO2",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CO2","Industrial Processes","IN - Industrial Processes","ippu",0.977865809222488,2025,"CO2",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CO2","Industrial Processes","IN - Industrial Processes","ippu",0.979505957877848,2026,"CO2",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CO2","Industrial Processes","IN - Industrial Processes","ippu",0.981806362626348,2027,"CO2",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CO2","Industrial Processes","IN - Industrial Processes","ippu",0.95369895637385,2028,"CO2",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CO2","Industrial Processes","IN - Industrial Processes","ippu",0.926046063150167,2029,"CO2",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CO2","Industrial Processes","IN - Industrial Processes","ippu",1.03145934954705,2030,"CO2",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CO2","Industrial Processes","IN - Industrial Processes","ippu",0.998416651744566,2031,"CO2",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CO2","Industrial Processes","IN - Industrial Processes","ippu",0.965727622640327,2032,"CO2",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CO2","Industrial Processes","IN - Industrial Processes","ippu",0.933349437805535,2033,"CO2",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CO2","Industrial Processes","IN - Industrial Processes","ippu",0.901243364804152,2034,"CO2",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CO2","Industrial Processes","IN - Industrial Processes","ippu",0.869366651352206,2035,"CO2",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CO2","Industrial Processes","IN - Industrial Processes","ippu",0.83767754299331,2036,"CO2",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CO2","Industrial Processes","IN - Industrial Processes","ippu",0.806132725306703,2037,"CO2",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CO2","Industrial Processes","IN - Industrial Processes","ippu",0.774683535951668,2038,"CO2",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CO2","Industrial Processes","IN - Industrial Processes","ippu",0.74327541615709,2039,"CO2",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CO2","Industrial Processes","IN - Industrial Processes","ippu",0.711848683565043,2040,"CO2",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CO2","Industrial Processes","IN - Industrial Processes","ippu",0.680338353400835,2041,"CO2",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CO2","Industrial Processes","IN - Industrial Processes","ippu",0.648678307770325,2042,"CO2",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CO2","Industrial Processes","IN - Industrial Processes","ippu",0.616794588110997,2043,"CO2",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CO2","Industrial Processes","IN - Industrial Processes","ippu",0.584607730392521,2044,"CO2",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CO2","Industrial Processes","IN - Industrial Processes","ippu",0.552031964174675,2045,"CO2",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CO2","Industrial Processes","IN - Industrial Processes","ippu",0.518977616457958,2046,"CO2",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CO2","Industrial Processes","IN - Industrial Processes","ippu",0.485358712973979,2047,"CO2",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CO2","Industrial Processes","IN - Industrial Processes","ippu",0.451078769868108,2048,"CO2",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CO2","Industrial Processes","IN - Industrial Processes","ippu",0.416040733498313,2049,"CO2",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:CO2","Industrial Processes","IN - Industrial Processes","ippu",0.380139776618348,2050,"CO2",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:HFC","Industrial Processes","IN - Industrial Processes","ippu",2.8561997632,2021,"HFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:HFC","Industrial Processes","IN - Industrial Processes","ippu",2.87297669937783,2022,"HFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:HFC","Industrial Processes","IN - Industrial Processes","ippu",2.89218965283811,2023,"HFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:HFC","Industrial Processes","IN - Industrial Processes","ippu",2.91390144761112,2024,"HFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:HFC","Industrial Processes","IN - Industrial Processes","ippu",2.9379041244531,2025,"HFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:HFC","Industrial Processes","IN - Industrial Processes","ippu",2.96401668163,2026,"HFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:HFC","Industrial Processes","IN - Industrial Processes","ippu",2.99211105301904,2027,"HFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:HFC","Industrial Processes","IN - Industrial Processes","ippu",2.90380632140542,2028,"HFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:HFC","Industrial Processes","IN - Industrial Processes","ippu",2.81478938417445,2029,"HFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:HFC","Industrial Processes","IN - Industrial Processes","ippu",2.78442343737281,2030,"HFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:HFC","Industrial Processes","IN - Industrial Processes","ippu",2.68990314951376,2031,"HFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:HFC","Industrial Processes","IN - Industrial Processes","ippu",2.59407936187246,2032,"HFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:HFC","Industrial Processes","IN - Industrial Processes","ippu",2.49680953145613,2033,"HFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:HFC","Industrial Processes","IN - Industrial Processes","ippu",2.39796538993478,2034,"HFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:HFC","Industrial Processes","IN - Industrial Processes","ippu",2.29738618107361,2035,"HFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:HFC","Industrial Processes","IN - Industrial Processes","ippu",2.19491081225137,2036,"HFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:HFC","Industrial Processes","IN - Industrial Processes","ippu",2.09036476625787,2037,"HFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:HFC","Industrial Processes","IN - Industrial Processes","ippu",1.98354494081492,2038,"HFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:HFC","Industrial Processes","IN - Industrial Processes","ippu",1.87422196266639,2039,"HFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:HFC","Industrial Processes","IN - Industrial Processes","ippu",1.7621471753454,2040,"HFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:HFC","Industrial Processes","IN - Industrial Processes","ippu",1.64705460591964,2041,"HFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:HFC","Industrial Processes","IN - Industrial Processes","ippu",1.52867750657927,2042,"HFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:HFC","Industrial Processes","IN - Industrial Processes","ippu",1.40672518034157,2043,"HFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:HFC","Industrial Processes","IN - Industrial Processes","ippu",1.2808943479558,2044,"HFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:HFC","Industrial Processes","IN - Industrial Processes","ippu",1.15086919282833,2045,"HFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:HFC","Industrial Processes","IN - Industrial Processes","ippu",1.01633065766113,2046,"HFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:HFC","Industrial Processes","IN - Industrial Processes","ippu",0.876974363885669,2047,"HFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:HFC","Industrial Processes","IN - Industrial Processes","ippu",0.732474322111913,2048,"HFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:HFC","Industrial Processes","IN - Industrial Processes","ippu",0.582508168866453,2049,"HFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:HFC","Industrial Processes","IN - Industrial Processes","ippu",0.426743431605525,2050,"HFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:N2O","Industrial Processes","IN - Industrial Processes","ippu",0.127508918,2021,"N2O",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:N2O","Industrial Processes","IN - Industrial Processes","ippu",0.126670679983973,2022,"N2O",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:N2O","Industrial Processes","IN - Industrial Processes","ippu",0.125883094440695,2023,"N2O",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:N2O","Industrial Processes","IN - Industrial Processes","ippu",0.125160924716809,2024,"N2O",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:N2O","Industrial Processes","IN - Industrial Processes","ippu",0.124523566621263,2025,"N2O",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:N2O","Industrial Processes","IN - Industrial Processes","ippu",0.123983080911648,2026,"N2O",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:N2O","Industrial Processes","IN - Industrial Processes","ippu",0.123546155254823,2027,"N2O",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:N2O","Industrial Processes","IN - Industrial Processes","ippu",0.123216791687208,2028,"N2O",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:N2O","Industrial Processes","IN - Industrial Processes","ippu",0.122996751415967,2029,"N2O",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:N2O","Industrial Processes","IN - Industrial Processes","ippu",0.122886703589244,2030,"N2O",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:N2O","Industrial Processes","IN - Industrial Processes","ippu",0.122886703589244,2031,"N2O",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:N2O","Industrial Processes","IN - Industrial Processes","ippu",0.122997009359329,2032,"N2O",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:N2O","Industrial Processes","IN - Industrial Processes","ippu",0.123218621509605,2033,"N2O",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:N2O","Industrial Processes","IN - Industrial Processes","ippu",0.123553528976025,2034,"N2O",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:N2O","Industrial Processes","IN - Industrial Processes","ippu",0.124004337680596,2035,"N2O",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:N2O","Industrial Processes","IN - Industrial Processes","ippu",0.124574530698077,2036,"N2O",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:N2O","Industrial Processes","IN - Industrial Processes","ippu",0.125268362839281,2037,"N2O",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:N2O","Industrial Processes","IN - Industrial Processes","ippu",0.126090445693319,2038,"N2O",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:N2O","Industrial Processes","IN - Industrial Processes","ippu",0.127045541500359,2039,"N2O",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:N2O","Industrial Processes","IN - Industrial Processes","ippu",0.128138544489149,2040,"N2O",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:N2O","Industrial Processes","IN - Industrial Processes","ippu",0.129374373450066,2041,"N2O",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:N2O","Industrial Processes","IN - Industrial Processes","ippu",0.130758680090327,2042,"N2O",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:N2O","Industrial Processes","IN - Industrial Processes","ippu",0.132296700644217,2043,"N2O",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:N2O","Industrial Processes","IN - Industrial Processes","ippu",0.133993504878249,2044,"N2O",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:N2O","Industrial Processes","IN - Industrial Processes","ippu",0.135853654900184,2045,"N2O",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:N2O","Industrial Processes","IN - Industrial Processes","ippu",0.137881584865537,2046,"N2O",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:N2O","Industrial Processes","IN - Industrial Processes","ippu",0.140083840463696,2047,"N2O",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:N2O","Industrial Processes","IN - Industrial Processes","ippu",0.142465355892242,2048,"N2O",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:N2O","Industrial Processes","IN - Industrial Processes","ippu",0.145032200173803,2049,"N2O",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:N2O","Industrial Processes","IN - Industrial Processes","ippu",0.147789128619277,2050,"N2O",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:PFC","Industrial Processes","IN - Industrial Processes","ippu",0,2021,"PFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:PFC","Industrial Processes","IN - Industrial Processes","ippu",0,2022,"PFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:PFC","Industrial Processes","IN - Industrial Processes","ippu",0,2023,"PFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:PFC","Industrial Processes","IN - Industrial Processes","ippu",0,2024,"PFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:PFC","Industrial Processes","IN - Industrial Processes","ippu",0,2025,"PFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:PFC","Industrial Processes","IN - Industrial Processes","ippu",0,2026,"PFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:PFC","Industrial Processes","IN - Industrial Processes","ippu",0,2027,"PFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:PFC","Industrial Processes","IN - Industrial Processes","ippu",0,2028,"PFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:PFC","Industrial Processes","IN - Industrial Processes","ippu",0,2029,"PFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:PFC","Industrial Processes","IN - Industrial Processes","ippu",0,2030,"PFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:PFC","Industrial Processes","IN - Industrial Processes","ippu",0,2031,"PFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:PFC","Industrial Processes","IN - Industrial Processes","ippu",0,2032,"PFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:PFC","Industrial Processes","IN - Industrial Processes","ippu",0,2033,"PFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:PFC","Industrial Processes","IN - Industrial Processes","ippu",0,2034,"PFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:PFC","Industrial Processes","IN - Industrial Processes","ippu",0,2035,"PFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:PFC","Industrial Processes","IN - Industrial Processes","ippu",0,2036,"PFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:PFC","Industrial Processes","IN - Industrial Processes","ippu",0,2037,"PFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:PFC","Industrial Processes","IN - Industrial Processes","ippu",0,2038,"PFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:PFC","Industrial Processes","IN - Industrial Processes","ippu",0,2039,"PFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:PFC","Industrial Processes","IN - Industrial Processes","ippu",0,2040,"PFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:PFC","Industrial Processes","IN - Industrial Processes","ippu",0,2041,"PFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:PFC","Industrial Processes","IN - Industrial Processes","ippu",0,2042,"PFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:PFC","Industrial Processes","IN - Industrial Processes","ippu",0,2043,"PFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:PFC","Industrial Processes","IN - Industrial Processes","ippu",0,2044,"PFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:PFC","Industrial Processes","IN - Industrial Processes","ippu",0,2045,"PFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:PFC","Industrial Processes","IN - Industrial Processes","ippu",0,2046,"PFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:PFC","Industrial Processes","IN - Industrial Processes","ippu",0,2047,"PFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:PFC","Industrial Processes","IN - Industrial Processes","ippu",0,2048,"PFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:PFC","Industrial Processes","IN - Industrial Processes","ippu",0,2049,"PFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:PFC","Industrial Processes","IN - Industrial Processes","ippu",0,2050,"PFC",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:SF6","Industrial Processes","IN - Industrial Processes","ippu",0.230960477469068,2021,"SF6",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:SF6","Industrial Processes","IN - Industrial Processes","ippu",0.23422066254679,2022,"SF6",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:SF6","Industrial Processes","IN - Industrial Processes","ippu",0.237745168327299,2023,"SF6",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:SF6","Industrial Processes","IN - Industrial Processes","ippu",0.241524603181981,2024,"SF6",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:SF6","Industrial Processes","IN - Industrial Processes","ippu",0.245507893959432,2025,"SF6",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:SF6","Industrial Processes","IN - Industrial Processes","ippu",0.24965640339574,2026,"SF6",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:SF6","Industrial Processes","IN - Industrial Processes","ippu",0.25394492319242,2027,"SF6",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
6004,70070,"IN - Industrial Processes:SF6","Industrial Processes","IN - Industrial Processes","ippu",0.258351773292643,2028,"SF6",0,0,"All Louisiana Actions","LA","louisiana","SISEPUEDE"
